profile_id,previous_company,previous_role,transition_date,location,seniority,status,linkedin_url,expertise
01c71e86-47c1-4b29-acc9-116f29be66e2,Apple,Distinguished Engineer,2025-07-10,LA,Principal,Raised Seed,linkedin.com/in/davidcontreras,Full Stack
2d87905b-620c-43a0-a2d4-daf22f773b12,Meta,Senior ML Engineer,2024-05-25,Seattle,Senior,Stealth,linkedin.com/in/murraywilliam,Distributed Systems
a86ef662-d05a-4c29-aabb-18c17141ac91,Google,ML Engineer,2025-03-26,Boston,Staff,Stealth,linkedin.com/in/sstanley,Infrastructure
c55fd1ec-c63a-42d7-9519-4800697759ae,Google,Director of Engineering,2024-02-20,Seattle,Senior,Stealth,linkedin.com/in/jacobsdiane,Data Engineering
98c95bd2-ed9e-4b7f-af4a-d0806470d829,Google,Engineering Manager,2024-05-01,Seattle,Senior,Stealth,linkedin.com/in/michaelmarshall,Full Stack
18afd27e-f047-46ad-a7f6-d0a1529840b0,Netflix,Principal Engineer,2024-10-19,Seattle,Senior,Launched,linkedin.com/in/fblankenship,Distributed Systems
8c953853-2317-4c91-8ffb-6ebe575d8314,Apple,Engineering Manager,2023-11-08,Boston,Staff,Launched,linkedin.com/in/williamsnicholas,Full Stack
d2d0ee0f-cd13-40ae-9185-ecfa2828e4aa,Google,Senior Engineer,2025-06-18,LA,Principal,Launched,linkedin.com/in/fromero,Data Engineering
4a75c29c-8e76-4ec4-86bb-136d1b924e3b,Google,Staff Engineer,2025-07-05,SF Bay Area,Director,Launched,linkedin.com/in/foxlee,Full Stack
5d583d4d-e47f-4b1f-8042-3e4e11deca9e,Google,Senior Engineer,2024-07-28,SF Bay Area,Staff,Failed,linkedin.com/in/wendy26,Security
839a93af-2c93-428c-9658-aef89906fb7a,Google,Director of Engineering,2023-08-31,Austin,Staff,Stealth,linkedin.com/in/evanschristopher,Distributed Systems
48c7d373-f302-4aaf-8907-eb0e562aa80a,Netflix,Distinguished Engineer,2024-01-24,NYC,Senior,Stealth,linkedin.com/in/alex68,Data Engineering
8647874d-f497-43ca-bc9e-df47ca822306,Meta,Principal Engineer,2023-09-15,Austin,Director,Launched,linkedin.com/in/qlowe,Data Engineering
0be34b73-b928-4eaa-80c2-fe25ca80dffb,Apple,Staff Engineer,2025-07-21,LA,Director,Failed,linkedin.com/in/wallertimothy,Distributed Systems
8ddd6b86-b553-462f-9517-85bf6401f3f9,Microsoft,Principal Engineer,2024-06-25,NYC,Director,Stealth,linkedin.com/in/richardschmidt,Security
8b750aa9-6d96-4b39-b203-e29a2b46319b,Apple,ML Engineer,2025-07-09,NYC,Principal,Launched,linkedin.com/in/molly19,Data Engineering
6394a9a0-7be1-4e4b-bb0c-b059599eae24,Meta,Director of Engineering,2024-07-02,Austin,Staff,Stealth,linkedin.com/in/jbeard,Security
053f1330-2028-46eb-b965-b9c3fd89217d,Meta,Principal Engineer,2024-02-25,Boston,Senior,Failed,linkedin.com/in/danny44,Infrastructure
f73c9466-6442-4ab3-9319-11e208e64d6f,Netflix,Principal Engineer,2024-05-29,Boston,Senior,Stealth,linkedin.com/in/travisbutler,Data Engineering
e3e83aca-07d0-424d-bb9d-4130fdf08e5a,Google,Distinguished Engineer,2024-12-30,Austin,Staff,Stealth,linkedin.com/in/kristen39,Full Stack
3105544a-240d-42b9-bb49-bdbffe0b8261,Apple,Staff Engineer,2024-05-28,Austin,Senior,Launched,linkedin.com/in/ndelacruz,Data Engineering
b45e1931-c3b6-45ee-8748-4fed3f499b13,Amazon,Principal Engineer,2024-08-22,LA,Director,Stealth,linkedin.com/in/vmarquez,ML/AI
025885a9-e82b-4592-b6a9-fbf401da77a8,Amazon,Distinguished Engineer,2024-10-12,Seattle,Senior,Stealth,linkedin.com/in/ewu,Security
eab37e20-bbb8-498c-add9-570a39244ed4,Netflix,Engineering Manager,2023-08-06,Seattle,Director,Launched,linkedin.com/in/barbara68,Full Stack
a258b405-4244-4885-9860-796746bdc45c,Google,Engineering Manager,2024-09-05,Boston,Staff,Stealth,linkedin.com/in/clarkmatthew,ML/AI
9c7ebaaa-615b-4a7c-9fbe-318038d7028a,Google,ML Engineer,2024-11-10,Seattle,Staff,Failed,linkedin.com/in/christopher96,Distributed Systems
e718be6f-e55a-4437-9c3e-9ac3e513bb40,Amazon,Engineering Manager,2023-10-04,LA,Director,Stealth,linkedin.com/in/amy17,Distributed Systems
5b4bffc2-d3c3-4125-9fbf-fd48dccfe480,Amazon,Staff Engineer,2023-11-12,LA,Director,Launched,linkedin.com/in/michelle21,Infrastructure
8a0b7321-e335-45bd-9e9d-8c64438ce323,Meta,Staff Engineer,2024-01-29,LA,Principal,Launched,linkedin.com/in/nvalentine,Distributed Systems
fcb03a72-c980-476b-9fa5-f59f67e034f4,Google,Principal Engineer,2024-10-23,Seattle,Staff,Stealth,linkedin.com/in/lindakelly,Infrastructure
0ca00465-7713-4e87-8b54-f85bcf5edd9a,Google,ML Engineer,2024-03-01,LA,Staff,Launched,linkedin.com/in/kmorris,Data Engineering
e0f849bd-bddb-4c88-9f1c-6e12cffed4d5,Google,Engineering Manager,2023-08-22,NYC,Principal,Stealth,linkedin.com/in/qrobertson,Infrastructure
0ad3eb36-5291-480f-aa86-2cd6fc00d0ab,Apple,Senior ML Engineer,2024-11-05,SF Bay Area,Director,Raised Seed,linkedin.com/in/horozco,Full Stack
660d5f28-fc76-43be-afd8-8f22909b00ab,Amazon,Distinguished Engineer,2024-05-08,LA,Director,Stealth,linkedin.com/in/meyeranna,Distributed Systems
a192641d-c3d3-4c56-821f-96479758af1b,Google,Principal Engineer,2024-12-20,Austin,Principal,Launched,linkedin.com/in/vincent23,Distributed Systems
02573d30-77ae-4041-b38e-f50bfae76790,Apple,Senior Engineer,2025-02-05,Boston,Principal,Stealth,linkedin.com/in/mwilliams,Infrastructure
d49fbb49-6607-4fad-b945-fa4bbca86003,Amazon,Director of Engineering,2024-06-20,Boston,Director,Raised Seed,linkedin.com/in/pbautista,Data Engineering
74eeb33a-46a0-4b8b-ad46-3b612a254f93,Apple,Staff Engineer,2023-12-28,Seattle,Director,Stealth,linkedin.com/in/courtneyflynn,Data Engineering
4413a8ef-6eca-4d1d-9e44-35a814f35f7b,Meta,Distinguished Engineer,2025-01-26,SF Bay Area,Staff,Stealth,linkedin.com/in/jordanmullins,Data Engineering
18e53419-b439-4dcb-b32d-4d6989432392,Google,Principal Engineer,2024-05-20,Austin,Senior,Raised Seed,linkedin.com/in/christopherbrown,Distributed Systems
2b8441da-a688-459d-b55d-f78826cf5304,Apple,Senior Engineer,2024-01-06,NYC,Staff,Launched,linkedin.com/in/matthewsrichard,Full Stack
3caa055f-ef0f-4ab3-9f91-e5fc632cbfbb,Google,Distinguished Engineer,2025-01-07,Boston,Director,Raised Seed,linkedin.com/in/walkerjamie,Full Stack
7616a285-3606-432f-9474-9473ec02b635,Amazon,Staff Engineer,2024-03-05,Seattle,Director,Stealth,linkedin.com/in/kathleenburns,Full Stack
eacc040d-c8de-4f51-a321-b32b95b0ae72,Amazon,ML Engineer,2023-11-23,Seattle,Staff,Stealth,linkedin.com/in/meganfoster,Distributed Systems
d819517a-88b5-4662-8fe5-89ba3f130a66,Apple,Principal Engineer,2024-10-03,SF Bay Area,Senior,Stealth,linkedin.com/in/kirkalexander,Distributed Systems
e6850742-3987-43df-bbfa-6e1444a6c691,Google,ML Engineer,2024-11-25,Austin,Senior,Stealth,linkedin.com/in/byoung,Data Engineering
60919fce-6023-4728-9dfd-fad3eef1c8db,Google,Engineering Manager,2023-11-01,Seattle,Senior,Stealth,linkedin.com/in/kim49,ML/AI
dc587b44-a06e-4822-952a-c379b8020136,Meta,Director of Engineering,2024-06-01,Boston,Director,Raised Seed,linkedin.com/in/twalker,Data Engineering
7371e0a7-9da0-4f4a-ab3e-d10c79c4be35,Google,Distinguished Engineer,2025-01-04,Boston,Director,Stealth,linkedin.com/in/johnharris,Infrastructure
c4da1b85-c912-430a-aad8-a74c804843bb,Meta,Engineering Manager,2024-09-24,LA,Principal,Raised Seed,linkedin.com/in/charlesbrown,Full Stack
c7dd0251-ad62-4bcd-b90a-23c14f0085a1,Google,ML Engineer,2023-08-17,Seattle,Staff,Stealth,linkedin.com/in/dbrown,Full Stack
e64adf00-27c8-4a36-a881-2cbe3e6ca554,Meta,Senior ML Engineer,2024-01-02,SF Bay Area,Senior,Stealth,linkedin.com/in/neaton,Distributed Systems
5770db9c-45c8-4a55-91bf-e29aaf6ab1d8,Google,Senior Engineer,2025-05-29,NYC,Principal,Launched,linkedin.com/in/jenniferchen,Distributed Systems
7f2223a2-e31c-4263-ae92-fcdb375e182d,Meta,Senior ML Engineer,2024-02-26,LA,Senior,Stealth,linkedin.com/in/raymond04,Data Engineering
7131aff8-01e7-45cb-9772-98a8382fdac1,Meta,ML Engineer,2025-03-30,SF Bay Area,Director,Launched,linkedin.com/in/fwilkinson,ML/AI
fcbd80fd-5b23-45ee-a86f-2f9c33154311,Google,ML Engineer,2024-08-10,Seattle,Staff,Stealth,linkedin.com/in/dylankerr,Full Stack
9c6fa095-8e0b-4e2b-9844-ea36b6e201a6,Google,Staff Engineer,2025-03-10,SF Bay Area,Staff,Stealth,linkedin.com/in/jason71,Full Stack
c27467d6-b2b3-44eb-b470-e07ff689a3ad,Meta,Principal Engineer,2025-01-14,LA,Principal,Raised Seed,linkedin.com/in/umartin,Full Stack
edbe4a00-e799-4c4f-bff7-8dab00896476,Microsoft,Senior Engineer,2023-08-31,SF Bay Area,Principal,Launched,linkedin.com/in/amber74,Distributed Systems
1a2121d6-4e4b-4d08-8f61-a446c23fc648,Google,Distinguished Engineer,2023-09-22,NYC,Staff,Stealth,linkedin.com/in/hmcdaniel,ML/AI
ee03d99c-023d-4089-9c77-52ae84aeb7d0,Apple,Engineering Manager,2024-08-07,SF Bay Area,Director,Stealth,linkedin.com/in/lori82,Security
42482986-d88f-434d-b63a-a4b5d90dc9fe,Meta,Staff Engineer,2024-07-05,Seattle,Director,Launched,linkedin.com/in/cookjanice,ML/AI
61e3302a-d1ab-4a3b-9874-51903a84f643,Meta,Staff Engineer,2024-02-21,Seattle,Director,Raised Seed,linkedin.com/in/mark49,ML/AI
8207ec37-c4b8-47c2-98fd-e15a8fddeea5,Google,Principal Engineer,2025-02-27,LA,Staff,Launched,linkedin.com/in/edwardcooper,ML/AI
27a4b341-5a47-4cc6-983f-f51ee73be143,Apple,Engineering Manager,2024-07-23,Seattle,Senior,Stealth,linkedin.com/in/charlesponce,Full Stack
6d2084bb-5e05-43cc-bf00-37f211280f6f,Meta,Distinguished Engineer,2024-04-21,Austin,Director,Stealth,linkedin.com/in/villarrealjennifer,Full Stack
289eda62-d46f-4119-a27c-03f3b8b6f62c,Microsoft,Principal Engineer,2025-05-27,SF Bay Area,Senior,Stealth,linkedin.com/in/harveysteven,Data Engineering
906489bf-bc6b-4463-abdd-eb9ef4667eda,Meta,Staff Engineer,2024-06-05,SF Bay Area,Senior,Stealth,linkedin.com/in/janice36,Security
37b20849-b02e-4ef9-9212-b8afd50c580d,Meta,Senior ML Engineer,2025-06-08,SF Bay Area,Staff,Stealth,linkedin.com/in/littlepatricia,Distributed Systems
d5611f37-aaee-44c0-a25e-3bbdf2e72fcc,Google,Senior Engineer,2024-05-29,SF Bay Area,Senior,Stealth,linkedin.com/in/dunnjennifer,Security
08ee9682-f1ba-46f1-9c8f-ff78bf907bfc,Netflix,Principal Engineer,2025-01-06,LA,Principal,Stealth,linkedin.com/in/liukevin,Full Stack
c89986af-ef4b-4fc1-8495-a6606ee5752d,Google,Distinguished Engineer,2024-09-20,Seattle,Staff,Launched,linkedin.com/in/erangel,Data Engineering
3764db55-efff-43d6-950a-473585ce7201,Amazon,Engineering Manager,2025-01-17,SF Bay Area,Principal,Raised Seed,linkedin.com/in/danielle20,Data Engineering
2427dee3-1d4e-4a91-8bc1-7ca5d350c11d,Google,Engineering Manager,2024-11-02,Austin,Director,Launched,linkedin.com/in/jennifer63,Infrastructure
9f675c31-6b5d-49b0-a0c4-602ab6922891,Google,Engineering Manager,2025-01-15,Boston,Senior,Stealth,linkedin.com/in/rachelfletcher,Full Stack
e411b624-8ece-4cdb-97e0-3c2a2ce9f015,Meta,Principal Engineer,2023-11-22,Austin,Principal,Stealth,linkedin.com/in/jessica25,Data Engineering
c9d4bf20-e0d9-4af8-8755-fdbc6a6903a3,Apple,Staff Engineer,2024-01-29,Seattle,Principal,Stealth,linkedin.com/in/joshuayoung,Distributed Systems
7379fa28-ff52-40a6-88b3-7b516682ea43,Amazon,Staff Engineer,2025-01-22,SF Bay Area,Principal,Stealth,linkedin.com/in/vmason,ML/AI
1189e0b3-c5cb-4de0-b847-37800d6c2f02,Microsoft,Senior ML Engineer,2023-11-27,LA,Staff,Stealth,linkedin.com/in/nicholasphillips,Infrastructure
943ba568-1c8c-47b7-a362-54236538d528,Google,Senior Engineer,2025-07-18,Boston,Principal,Stealth,linkedin.com/in/tammyhensley,Distributed Systems
ae902598-805f-401d-9e66-8296eb6a0cb6,Meta,Principal Engineer,2024-07-15,Boston,Principal,Stealth,linkedin.com/in/brittanyclark,Security
792f22a8-e94f-476a-a6da-bea6ebb6e032,Netflix,Principal Engineer,2024-11-21,SF Bay Area,Staff,Stealth,linkedin.com/in/amberpatel,Full Stack
4682b9b1-9ebe-4039-a511-58a0730033da,Apple,ML Engineer,2024-09-11,NYC,Director,Stealth,linkedin.com/in/tfriedman,ML/AI
14c2ef4a-36ed-4299-895e-e83ff8738f48,Meta,Senior Engineer,2025-03-05,Seattle,Principal,Raised Seed,linkedin.com/in/diazadrian,Distributed Systems
7a36f55c-e3b3-4e81-80c6-e4db048ed9a4,Google,Distinguished Engineer,2025-06-27,SF Bay Area,Senior,Failed,linkedin.com/in/rioschristian,Distributed Systems
52e5ffd7-f437-4e2a-a761-198e70fe53b5,Amazon,Distinguished Engineer,2024-05-08,SF Bay Area,Staff,Raised Seed,linkedin.com/in/victor76,Infrastructure
a03be1a7-65c2-47a9-b3dc-7101f9d6b4eb,Meta,Engineering Manager,2024-02-13,Austin,Principal,Stealth,linkedin.com/in/solomonjames,Data Engineering
95dc314f-e3a9-4a1e-9a83-1764fa9567fe,Google,ML Engineer,2025-02-01,Boston,Principal,Stealth,linkedin.com/in/bperez,Security
00b8c181-976c-416b-9de3-4aaa43c6a37c,Google,Director of Engineering,2025-03-25,Seattle,Staff,Stealth,linkedin.com/in/matthewbell,ML/AI
2efa8036-fb2a-40bf-a0ef-9f39168f7e10,Google,Director of Engineering,2025-04-10,SF Bay Area,Staff,Stealth,linkedin.com/in/dho,ML/AI
63323e2d-d18b-4a75-a975-efcd56c6e82a,Apple,Principal Engineer,2024-06-07,Austin,Senior,Stealth,linkedin.com/in/kennedyjames,Security
7c014f01-b199-4eee-88f8-4c437d6c559e,Google,Staff Engineer,2024-07-12,NYC,Staff,Launched,linkedin.com/in/jonathan57,Security
39ac5b32-aa25-4c65-a493-ac2c5cd85f12,Google,Engineering Manager,2025-03-15,Boston,Director,Stealth,linkedin.com/in/baldwinjessica,Infrastructure
79ebfa5b-95c1-495e-a584-0a49acc8f6c1,Google,Senior Engineer,2024-08-06,Seattle,Senior,Raised Seed,linkedin.com/in/karaodonnell,Security
901baf18-01a3-4215-88a0-cdf0b266a055,Apple,Staff Engineer,2023-12-28,Austin,Director,Stealth,linkedin.com/in/berrycarol,Data Engineering
cf5a5915-7675-4860-b710-b9d53c41c36f,Meta,Senior Engineer,2024-06-28,Austin,Staff,Stealth,linkedin.com/in/amandaellis,Distributed Systems
e155a10a-69a2-4688-ac60-135049c6bbad,Meta,Principal Engineer,2025-05-25,NYC,Senior,Launched,linkedin.com/in/hollyalexander,Infrastructure
ee771bff-1e97-4fae-8be2-f8481ae5faa5,Meta,ML Engineer,2025-06-17,NYC,Staff,Stealth,linkedin.com/in/harrisjennifer,Full Stack
586aaacb-e99c-4194-a5bf-f4128ced3e18,Google,Senior Engineer,2024-07-04,Seattle,Principal,Stealth,linkedin.com/in/odaniels,ML/AI
e3aa9a43-9d6e-4940-93a9-45d59482ffcb,Apple,Engineering Manager,2024-07-29,SF Bay Area,Senior,Stealth,linkedin.com/in/james28,ML/AI
6baa816a-ea4b-4e2c-9e4b-e9b9fece04e3,Apple,ML Engineer,2025-04-03,Austin,Director,Failed,linkedin.com/in/michael88,Data Engineering
af18ea2b-f7dc-419b-8b50-4685eaf3bf97,Google,Distinguished Engineer,2024-06-21,NYC,Director,Launched,linkedin.com/in/fbrown,Infrastructure
91cfb292-9660-45e9-b2f9-97335056914f,Meta,Staff Engineer,2024-07-15,NYC,Director,Failed,linkedin.com/in/jessica64,Data Engineering
628e590d-2f23-4c58-afc3-de9149cf69da,Microsoft,ML Engineer,2024-09-15,NYC,Principal,Launched,linkedin.com/in/richard68,Security
42a15b87-acd8-4da6-b1fb-bec9b9a6099b,Google,Principal Engineer,2025-01-24,Seattle,Principal,Launched,linkedin.com/in/ychambers,Security
993518a9-d5b8-4873-bcfb-29799b42d3f6,Google,Staff Engineer,2024-01-08,Seattle,Principal,Launched,linkedin.com/in/brianbaker,Security
32b0d627-aecf-4474-9eba-d9c719985358,Netflix,Senior ML Engineer,2025-01-22,SF Bay Area,Senior,Stealth,linkedin.com/in/ugibson,ML/AI
4cb01aed-65e6-4c76-bf3c-b9650b0118f3,Meta,Senior Engineer,2024-04-08,SF Bay Area,Senior,Stealth,linkedin.com/in/etorres,ML/AI
d7f3f9b6-d603-46de-a5b5-5766383b4486,Amazon,Engineering Manager,2023-11-28,SF Bay Area,Director,Stealth,linkedin.com/in/lewisderrick,Data Engineering
f0551be3-14fb-41dd-8583-d5fcd4945dda,Apple,Engineering Manager,2023-10-30,SF Bay Area,Director,Raised Seed,linkedin.com/in/othompson,Security
417c227f-c34b-4066-b441-53a7441af067,Netflix,Director of Engineering,2023-11-24,SF Bay Area,Director,Stealth,linkedin.com/in/gregory63,Distributed Systems
add84102-ab9e-402c-aceb-c346ff415015,Apple,Senior ML Engineer,2023-10-22,Boston,Senior,Launched,linkedin.com/in/xkhan,Data Engineering
12f1fda2-4998-4506-8b96-50b4c4c618cd,Google,Senior Engineer,2025-08-05,Boston,Senior,Stealth,linkedin.com/in/david81,Full Stack
8a85c11d-1d0a-4afe-8f62-103d3419cec7,Google,ML Engineer,2024-02-08,Austin,Senior,Raised Seed,linkedin.com/in/jessicawilkins,Distributed Systems
b20f2d56-c07e-4757-896a-f6919dc2264f,Meta,Senior Engineer,2023-10-20,LA,Senior,Launched,linkedin.com/in/angelabaker,Infrastructure
d06039d4-e9c1-4eaf-a77e-09a96aa774c9,Google,Senior Engineer,2024-11-30,Austin,Senior,Launched,linkedin.com/in/simmonsnathaniel,Distributed Systems
b1157006-d741-40fa-afab-d444905f7948,Google,Senior Engineer,2024-11-11,Austin,Director,Stealth,linkedin.com/in/anita89,ML/AI
c9da6131-d96a-4582-94fb-07bb10fc53ad,Meta,Engineering Manager,2023-09-12,SF Bay Area,Director,Stealth,linkedin.com/in/jennifermartin,Full Stack
4006ba8d-84c4-40c9-ad13-8329c78fb43b,Apple,Engineering Manager,2024-01-02,NYC,Senior,Stealth,linkedin.com/in/gonzalezkimberly,ML/AI
652c2ea1-b884-46c9-8d76-1decf09ba51f,Meta,Director of Engineering,2024-03-22,NYC,Principal,Stealth,linkedin.com/in/stephanie29,Security
5e729184-b89f-4628-b7fc-554f9ec00551,Meta,Director of Engineering,2024-07-14,Seattle,Director,Stealth,linkedin.com/in/mcculloughpaul,Distributed Systems
3a3650f5-3fe1-4453-a74a-b22086f6f213,Google,Staff Engineer,2024-11-25,LA,Staff,Raised Seed,linkedin.com/in/rwallace,ML/AI
e5a210cd-0f2d-46c8-b906-059b18411d0d,Google,Senior Engineer,2024-05-24,Boston,Director,Raised Seed,linkedin.com/in/ncarlson,Distributed Systems
7c02d08d-f52c-4e4e-ac0a-ac809324ced2,Microsoft,ML Engineer,2025-03-19,Boston,Principal,Stealth,linkedin.com/in/stephanie48,Security
b22ba927-51c7-41bd-afc0-a9ced8dcef9d,Google,Senior ML Engineer,2024-02-07,LA,Director,Launched,linkedin.com/in/wrightcody,Data Engineering
76ef1ae7-f7ea-46cc-b5a5-ab542ddc0a91,Microsoft,Director of Engineering,2024-11-21,Austin,Senior,Raised Seed,linkedin.com/in/andrewturner,Distributed Systems
04f9c3e0-f8bc-435d-94a9-b1cb67662dc8,Amazon,Staff Engineer,2025-08-01,Boston,Senior,Launched,linkedin.com/in/frederick82,Infrastructure
cd5a9d03-abb9-4ea0-b310-983040c6e9b7,Google,Engineering Manager,2024-08-15,LA,Staff,Failed,linkedin.com/in/scottrhodes,Data Engineering
3fab4273-7983-4ec2-bb19-7614675db4f5,Microsoft,Senior ML Engineer,2025-04-10,Seattle,Director,Stealth,linkedin.com/in/justin44,Infrastructure
86ebdeff-7cb6-447b-b630-3b8fd8459d44,Google,Senior ML Engineer,2024-01-25,Austin,Director,Stealth,linkedin.com/in/cookstephanie,Distributed Systems
d6e82511-d256-4ea1-8a11-39ebe0b719ce,Google,Staff Engineer,2024-08-08,NYC,Senior,Raised Seed,linkedin.com/in/hmartin,Data Engineering
dbf3cee5-329b-4c74-a330-fe1bf0e9e62e,Amazon,Engineering Manager,2024-04-03,Seattle,Director,Stealth,linkedin.com/in/duanedixon,ML/AI
9b12567c-baf2-4da4-8aee-de8daba2ffcd,Google,Senior Engineer,2023-12-07,SF Bay Area,Principal,Failed,linkedin.com/in/howellbenjamin,Security
334ef6be-05eb-4865-97b8-09b330a3e0ee,Meta,Senior ML Engineer,2024-01-31,Austin,Senior,Stealth,linkedin.com/in/wjohnson,Infrastructure
c50fba91-1edf-4fa9-89e3-e64aa76e3992,Google,ML Engineer,2024-12-29,LA,Senior,Failed,linkedin.com/in/lewisdeborah,ML/AI
a4166f6c-6da6-4f7b-847f-a84db398645b,Apple,Staff Engineer,2024-04-09,SF Bay Area,Director,Stealth,linkedin.com/in/malikjohnson,Data Engineering
b6b607c7-c7d6-4ec7-9e81-72645a00695c,Google,Distinguished Engineer,2024-07-06,LA,Director,Stealth,linkedin.com/in/iadkins,ML/AI
dee4d5ac-679e-4566-871e-a070d1d6e027,Google,Director of Engineering,2024-02-25,SF Bay Area,Senior,Stealth,linkedin.com/in/lgreen,Full Stack
0c6fc44e-afb4-41f1-9b50-a1c55d9ae3f4,Netflix,Director of Engineering,2024-07-29,Boston,Staff,Stealth,linkedin.com/in/zmorse,Data Engineering
3330624c-ddba-43af-9288-82992b7ec437,Apple,Staff Engineer,2023-09-06,LA,Principal,Stealth,linkedin.com/in/inorton,Data Engineering
8726d71d-6321-48f9-9cf5-c3826863470e,Meta,Senior Engineer,2024-12-25,NYC,Staff,Launched,linkedin.com/in/edwardsmichael,Full Stack
371f1e6f-86a4-4c9d-9f92-fd09547cb8a2,Google,Staff Engineer,2025-06-21,NYC,Staff,Stealth,linkedin.com/in/samuelhensley,ML/AI
3cecc920-01cb-4f64-9967-57f2f9e520b2,Meta,Director of Engineering,2023-10-16,Boston,Senior,Stealth,linkedin.com/in/pjennings,Data Engineering
e222971e-5299-4563-b5b8-eed2e8ab01e9,Amazon,Director of Engineering,2025-04-18,LA,Director,Stealth,linkedin.com/in/dennisherring,Security
4ee8b830-a8ee-4786-8dc5-fefb43f50098,Microsoft,Distinguished Engineer,2024-06-23,LA,Staff,Stealth,linkedin.com/in/imurphy,Full Stack
7bca948b-a17e-441a-80d0-171a084b5b7a,Apple,Staff Engineer,2024-03-22,Seattle,Director,Stealth,linkedin.com/in/christina49,Data Engineering
07699b22-160d-4466-bfe9-e429ca662f18,Apple,Distinguished Engineer,2023-09-04,LA,Senior,Stealth,linkedin.com/in/brett99,Security
00777cda-bd3a-4529-8248-89ac79f9923f,Apple,Senior ML Engineer,2024-11-30,Boston,Principal,Stealth,linkedin.com/in/tphillips,ML/AI
8e8e8ee8-d049-4dfe-8e72-3432db6ec73b,Meta,Senior ML Engineer,2023-08-25,Austin,Senior,Launched,linkedin.com/in/vgarza,Distributed Systems
e197bb86-1c97-4dcb-a854-242f77562a16,Amazon,Engineering Manager,2024-04-12,Austin,Principal,Stealth,linkedin.com/in/james00,ML/AI
37ae75d9-dfba-419a-8a14-24d5f7f6ef9b,Google,Distinguished Engineer,2025-08-02,Austin,Principal,Stealth,linkedin.com/in/cbishop,Distributed Systems
ef2656d8-fac4-4685-a8d6-9e26a7e90936,Apple,Engineering Manager,2025-06-11,Seattle,Principal,Stealth,linkedin.com/in/hgross,Security
cf66cd5d-8648-40aa-8a6a-83f5201553a3,Google,Principal Engineer,2023-08-16,Seattle,Principal,Launched,linkedin.com/in/jstephens,Data Engineering
8818120a-c2f0-4491-8ea3-db696598b722,Google,Staff Engineer,2024-09-10,Boston,Director,Stealth,linkedin.com/in/derek11,ML/AI
c9c6b64a-369c-4bff-a96c-b47225586483,Google,Staff Engineer,2024-11-12,LA,Principal,Failed,linkedin.com/in/wendymcmahon,Distributed Systems
d4809693-7d71-43d5-9f1a-d36e0b6ccd4b,Apple,Senior ML Engineer,2025-05-11,LA,Staff,Raised Seed,linkedin.com/in/antonio82,ML/AI
5c5e07d8-82cd-48b6-aa85-6ac747ecfbcc,Amazon,Engineering Manager,2023-10-07,Austin,Senior,Launched,linkedin.com/in/nperez,Data Engineering
8d60e488-453b-43ae-89c2-4c74c2dfb088,Google,Distinguished Engineer,2024-04-20,Boston,Staff,Stealth,linkedin.com/in/dorothygreen,ML/AI
ab77a0a4-8721-4494-83c4-ce8bdaa52230,Google,Staff Engineer,2024-10-25,Austin,Senior,Stealth,linkedin.com/in/qcantu,Distributed Systems
cef84d90-2d8b-450f-9e7f-5fd7e1f76995,Amazon,Senior Engineer,2025-04-13,LA,Principal,Stealth,linkedin.com/in/floresbarbara,ML/AI
b262766a-901c-410a-8c68-4201de0a52aa,Google,Staff Engineer,2023-10-29,Seattle,Principal,Stealth,linkedin.com/in/wadepatricia,Full Stack
a91033d4-013f-4c53-9461-d6f84e0b87cb,Meta,Distinguished Engineer,2023-12-28,Seattle,Senior,Stealth,linkedin.com/in/adriana96,ML/AI
9a4643f7-0f49-481d-933c-50d1e4758b50,Meta,Distinguished Engineer,2024-09-01,SF Bay Area,Principal,Stealth,linkedin.com/in/christophercraig,Full Stack
3b9a9898-340b-4a97-812c-e73357b9e766,Apple,Senior Engineer,2024-04-15,SF Bay Area,Director,Stealth,linkedin.com/in/andrewsummers,Infrastructure
824c7d33-e631-40c6-872b-eb30434a724d,Google,Director of Engineering,2024-03-20,Boston,Staff,Stealth,linkedin.com/in/cindylewis,Distributed Systems
3c0261a0-9ad7-44eb-a914-e3dd19b6527b,Meta,Staff Engineer,2023-12-09,Austin,Principal,Raised Seed,linkedin.com/in/jennifer95,Data Engineering
6d86bd04-3f02-4248-9b0b-bf2b542fbd3a,Amazon,Engineering Manager,2023-11-11,Boston,Director,Stealth,linkedin.com/in/tbenson,Data Engineering
07f8e79d-c871-4adf-a5eb-66d8c567d86c,Apple,ML Engineer,2024-12-03,Austin,Senior,Launched,linkedin.com/in/millersarah,Data Engineering
291ff2bd-d88d-49bc-b9b8-487ed7399bf5,Amazon,Principal Engineer,2023-09-21,SF Bay Area,Senior,Stealth,linkedin.com/in/kyle99,Infrastructure
d3bb9cc5-0242-4362-86c3-345ed3957adc,Google,Senior Engineer,2023-12-08,Austin,Director,Launched,linkedin.com/in/rochoa,Infrastructure
f5372dc9-851d-4b06-85a8-6926ad07c484,Amazon,Distinguished Engineer,2024-06-10,LA,Senior,Failed,linkedin.com/in/lmckay,Distributed Systems
488ca723-f825-4c4b-9a15-8b7023fad9e9,Amazon,Engineering Manager,2024-02-19,Austin,Senior,Stealth,linkedin.com/in/qevans,Infrastructure
